"rules","support","confidence","coverage","lift","count"
"{turkey} => {mineral water}",0.0192,0.307036247334755,0.0625333333333333,1.28862442921693,144
"{frozen smoothie} => {milk}",0.0142666666666667,0.225738396624473,0.0632,1.74180861592957,107
"{frozen smoothie} => {french fries}",0.0145333333333333,0.229957805907173,0.0632,1.34530697683604,109
"{frozen smoothie} => {chocolate}",0.0149333333333333,0.236286919831224,0.0632,1.44194621540617,112
"{frozen smoothie} => {spaghetti}",0.0156,0.246835443037975,0.0632,1.41750828697152,117
"{frozen smoothie} => {mineral water}",0.0201333333333333,0.318565400843882,0.0632,1.33701203487919,151
"{chicken} => {milk}",0.0148,0.246666666666667,0.06,1.90329218106996,111
"{chicken} => {chocolate}",0.0146666666666667,0.244444444444444,0.06,1.49172769189043,110
"{chicken} => {eggs}",0.0144,0.24,0.06,1.3353115727003,108
"{chicken} => {spaghetti}",0.0172,0.286666666666667,0.06,1.64624808575804,129
"{chicken} => {mineral water}",0.0228,0.38,0.06,1.59485170677112,171
"{low fat yogurt} => {eggs}",0.0168,0.219895287958115,0.0764,1.2234530116364,126
"{low fat yogurt} => {mineral water}",0.0238666666666667,0.31239092495637,0.0764,1.31109789433283,179
"{tomatoes} => {frozen vegetables}",0.0161333333333333,0.235867446393762,0.0684,2.47413405308142,121
"{tomatoes} => {milk}",0.014,0.204678362573099,0.0684,1.5793083531875,105
"{tomatoes} => {chocolate}",0.014,0.204678362573099,0.0684,1.24905428746806,105
"{tomatoes} => {spaghetti}",0.0209333333333333,0.306042884990253,0.0684,1.75752039619211,157
"{tomatoes} => {mineral water}",0.0244,0.35672514619883,0.0684,1.49716765332469,183
"{olive oil} => {ground beef}",0.0141333333333333,0.21501014198783,0.0657333333333333,2.1880272251136,106
"{olive oil} => {milk}",0.0170666666666667,0.259634888438134,0.0657333333333333,2.00335562066461,128
"{olive oil} => {chocolate}",0.0164,0.249492900608519,0.0657333333333333,1.52253600859552,123
"{olive oil} => {spaghetti}",0.0229333333333333,0.348884381338742,0.0657333333333333,2.00354736603413,172
"{olive oil} => {mineral water}",0.0274666666666667,0.417849898580122,0.0657333333333333,1.75370690506486,206
"{shrimp} => {frozen vegetables}",0.0166666666666667,0.233644859813084,0.0713333333333333,2.45082020782955,125
"{shrimp} => {milk}",0.0176,0.246728971962617,0.0713333333333333,1.90377293181031,132
"{shrimp} => {chocolate}",0.018,0.252336448598131,0.0713333333333333,1.53988882382911,135
"{shrimp} => {spaghetti}",0.0212,0.297196261682243,0.0713333333333333,1.70671666356571,159
"{shrimp} => {mineral water}",0.0234666666666667,0.328971962616822,0.0713333333333333,1.38068814752444,176
"{cake} => {french fries}",0.0178666666666667,0.220394736842105,0.0810666666666667,1.28936078495771,134
"{cake} => {eggs}",0.0190666666666667,0.235197368421053,0.0810666666666667,1.30859069967203,143
"{cake} => {spaghetti}",0.0181333333333333,0.223684210526316,0.0810666666666667,1.28455710486016,136
"{cake} => {mineral water}",0.0274666666666667,0.338815789473684,0.0810666666666667,1.42200247400819,206
"{burgers} => {green tea}",0.0174666666666667,0.200305810397554,0.0872,1.51746826058753,131
"{burgers} => {milk}",0.0178666666666667,0.204892966360856,0.0872,1.58096424661155,134
"{burgers} => {french fries}",0.022,0.252293577981651,0.0872,1.47597647025147,165
"{burgers} => {eggs}",0.0288,0.330275229357798,0.0872,1.8375847330738,216
"{burgers} => {spaghetti}",0.0214666666666667,0.246177370030581,0.0872,1.41372915408067,161
"{burgers} => {mineral water}",0.0244,0.279816513761468,0.0872,1.17438380146111,183
"{pancakes} => {french fries}",0.0201333333333333,0.211781206171108,0.0950666666666667,1.23896961488558,151
"{pancakes} => {chocolate}",0.0198666666666667,0.208976157082749,0.0950666666666667,1.27528167463028,149
"{pancakes} => {eggs}",0.0217333333333333,0.228611500701262,0.0950666666666667,1.27194826057824,163
"{pancakes} => {spaghetti}",0.0252,0.26507713884993,0.0950666666666667,1.52226534561598,189
"{pancakes} => {mineral water}",0.0337333333333333,0.354838709677419,0.0950666666666667,1.48925032041446,253
"{frozen vegetables} => {milk}",0.0236,0.247552447552448,0.0953333333333333,1.91012691012691,177
"{frozen vegetables} => {french fries}",0.0190666666666667,0.2,0.0953333333333333,1.17004680187207,143
"{frozen vegetables} => {chocolate}",0.0229333333333333,0.240559440559441,0.0953333333333333,1.46801936875167,172
"{frozen vegetables} => {eggs}",0.0217333333333333,0.227972027972028,0.0953333333333333,1.26839036334585,163
"{frozen vegetables} => {spaghetti}",0.0278666666666667,0.292307692307692,0.0953333333333333,1.67864294969961,209
"{frozen vegetables} => {mineral water}",0.0357333333333333,0.374825174825175,0.0953333333333333,1.57313307844925,268
"{ground beef} => {milk}",0.022,0.223880597014925,0.0982666666666667,1.72747374239912,165
"{ground beef} => {chocolate}",0.0230666666666667,0.234735413839891,0.0982666666666667,1.43247811537769,173
"{ground beef} => {eggs}",0.02,0.203527815468114,0.0982666666666667,1.13238769733743,150
"{ground beef} => {spaghetti}",0.0392,0.398914518317503,0.0982666666666667,2.29085672846958,294
"{spaghetti} => {ground beef}",0.0392,0.225114854517611,0.174133333333333,2.29085672846958,294
"{ground beef} => {mineral water}",0.0409333333333333,0.416553595658073,0.0982666666666667,1.74826634999191,307
"{green tea} => {french fries}",0.0285333333333333,0.216161616161616,0.132,1.26459603838699,214
"{green tea} => {spaghetti}",0.0265333333333333,0.201010101010101,0.132,1.15434590932294,199
"{green tea} => {mineral water}",0.0309333333333333,0.234343434343434,0.132,0.98353427956114,232
"{milk} => {chocolate}",0.0321333333333333,0.247942386831276,0.1296,1.51307396357573,241
"{milk} => {eggs}",0.0308,0.237654320987654,0.1296,1.32226068798769,231
"{milk} => {spaghetti}",0.0354666666666667,0.273662551440329,0.1296,1.57156901669408,266
"{spaghetti} => {milk}",0.0354666666666667,0.203675344563553,0.174133333333333,1.57156901669408,266
"{milk} => {mineral water}",0.048,0.37037037037037,0.1296,1.55443636137537,360
"{mineral water} => {milk}",0.048,0.201454952434247,0.238266666666667,1.55443636137537,360
"{french fries} => {chocolate}",0.0344,0.201248049921997,0.170933333333333,1.22812072775832,258
"{chocolate} => {french fries}",0.0344,0.209926769731489,0.163866666666667,1.22812072775832,258
"{french fries} => {eggs}",0.0364,0.212948517940718,0.170933333333333,1.18480258498174,273
"{eggs} => {french fries}",0.0364,0.202522255192878,0.179733333333333,1.18480258498174,273
"{chocolate} => {eggs}",0.0332,0.202603742880391,0.163866666666667,1.12724634391909,249
"{chocolate} => {spaghetti}",0.0392,0.239218877135883,0.163866666666667,1.37376843684466,294
"{spaghetti} => {chocolate}",0.0392,0.225114854517611,0.174133333333333,1.37376843684466,294
"{chocolate} => {mineral water}",0.0526666666666667,0.32139951179821,0.163866666666667,1.34890673670206,395
"{mineral water} => {chocolate}",0.0526666666666667,0.221040850587577,0.238266666666667,1.34890673670206,395
"{eggs} => {spaghetti}",0.0365333333333333,0.20326409495549,0.179733333333333,1.16728997868773,274
"{spaghetti} => {eggs}",0.0365333333333333,0.209800918836141,0.174133333333333,1.16728997868773,274
"{eggs} => {mineral water}",0.0509333333333333,0.283382789317507,0.179733333333333,1.18935138213839,382
"{mineral water} => {eggs}",0.0509333333333333,0.21376608841634,0.238266666666667,1.18935138213839,382
"{spaghetti} => {mineral water}",0.0597333333333333,0.343032159264931,0.174133333333333,1.43969848600279,448
"{mineral water} => {spaghetti}",0.0597333333333333,0.250699496362619,0.238266666666667,1.43969848600279,448
